Date,Open,High,Low,Close,Volume,Adj Close,MA20,MA200
2014-12-29,46650.0,47750.0,46600.0,46800.0,298100,46800.0,47202.49999999999,36854.99999999997
2014-12-30,47050.0,48600.0,46800.0,47450.0,626400,47450.0,47399.99999999999,36904.74999999997
2014-12-31,47450.0,47450.0,47450.0,47450.0,0,47450.0,47527.49999999999,36956.74999999997
2015-01-01,47450.0,47450.0,47450.0,47450.0,0,47450.0,47662.49999999999,37006.99999999997
2015-01-02,47750.0,48750.0,45100.0,45150.0,965200,45150.0,47697.49999999999,37040.74999999997
2015-01-05,45500.0,46600.0,44250.0,46200.0,828600,46200.0,47697.49999999999,37078.99999999997
2015-01-06,46650.0,47550.0,45650.0,45650.0,861100,45650.0,47539.99999999999,37115.74999999997
2015-01-07,43000.0,44650.0,40950.0,43500.0,2957600,43500.0,47274.99999999999,37140.24999999997
2015-01-08,43600.0,44300.0,42500.0,43300.0,498700,43300.0,46939.99999999999,37166.99999999997
2015-01-09,43850.0,45950.0,43500.0,45300.0,709500,45300.0,46774.99999999999,37204.74999999997
2015-01-12,44900.0,46100.0,43900.0,44900.0,480400,44900.0,46589.99999999999,37243.99999999997
2015-01-13,45550.0,46000.0,45000.0,45350.0,539700,45350.0,46434.99999999999,37289.49999999997
2015-01-14,45900.0,46300.0,45200.0,46000.0,394500,46000.0,46359.99999999999,37336.24999999997
2015-01-15,45850.0,45850.0,44350.0,45150.0,550500,45150.0,46237.49999999999,37375.24999999997
2015-01-16,45000.0,45100.0,44050.0,44600.0,317500,44600.0,46022.49999999999,37413.49999999997
2015-01-19,44700.0,44750.0,43750.0,44000.0,313500,44000.0,45857.49999999999,37453.49999999997
2015-01-20,43900.0,44750.0,43800.0,44750.0,286300,44750.0,45722.49999999999,37502.24999999997
2015-01-21,45300.0,45600.0,44450.0,45000.0,322800,45000.0,45597.49999999999,37552.24999999997
2015-01-22,45200.0,45350.0,43100.0,43350.0,479700,43350.0,45389.99999999999,37598.24999999997
2015-01-23,44000.0,44400.0,43500.0,44000.0,308700,44000.0,45267.49999999999,37645.99999999997
2015-01-26,44000.0,44600.0,43000.0,43350.0,453600,43350.0,45094.99999999999,37689.74999999997
2015-01-27,43350.0,44450.0,43300.0,44450.0,362500,44450.0,44944.99999999999,37740.99999999997
2015-01-28,43900.0,44600.0,43800.0,44350.0,237000,44350.0,44789.99999999999,37792.24999999997
2015-01-29,44700.0,48000.0,44450.0,46700.0,1303400,46700.0,44752.49999999999,37856.74999999997
2015-01-30,47300.0,48000.0,46850.0,47500.0,552400,47500.0,44869.99999999999,37930.74999999997
2015-02-02,46250.0,47850.0,45750.0,46750.0,581700,46750.0,44897.49999999999,38000.74999999997
2015-02-03,46550.0,47350.0,45500.0,46900.0,554100,46900.0,44959.99999999999,38071.24999999997
2015-02-04,46900.0,48550.0,46150.0,47950.0,948400,47950.0,45182.49999999999,38144.49999999997
2015-02-05,47000.0,47100.0,45900.0,46400.0,407900,46400.0,45337.49999999999,38209.99999999997
2015-02-06,46400.0,48300.0,45700.0,47500.0,400900,47500.0,45447.49999999999,38287.24999999997
2015-02-09,47500.0,47800.0,46650.0,47500.0,240100,47500.0,45577.49999999999,38364.49999999997
2015-02-10,47300.0,47300.0,45400.0,46250.0,355600,46250.0,45622.49999999999,38435.49999999997
2015-02-11,46550.0,47450.0,45700.0,47050.0,290500,47050.0,45674.99999999999,38508.74999999997
2015-02-12,47150.0,47250.0,46150.0,47000.0,177000,47000.0,45767.49999999999,38579.49999999997
2015-02-13,46950.0,48050.0,46400.0,46600.0,258000,46600.0,45867.49999999999,38647.49999999997
2015-02-16,46400.0,46500.0,45450.0,45550.0,277100,45550.0,45944.99999999999,38713.49999999997
2015-02-17,45750.0,46400.0,45550.0,46000.0,189700,46000.0,46007.49999999999,38779.74999999997
2015-02-18,46000.0,46000.0,46000.0,46000.0,0,46000.0,46057.49999999999,38841.99999999997
2015-02-19,46000.0,46000.0,46000.0,46000.0,0,46000.0,46189.99999999999,38904.74999999997
2015-02-20,46000.0,46000.0,46000.0,46000.0,0,46000.0,46289.99999999999,38967.74999999997
2015-02-23,46050.0,47150.0,45850.0,45950.0,340200,45950.0,46419.99999999999,39030.49999999997
2015-02-24,46000.0,46000.0,44700.0,45050.0,581900,45050.0,46449.99999999999,39086.99999999997
2015-02-25,45200.0,46850.0,44900.0,46300.0,551400,46300.0,46547.49999999999,39148.74999999997
2015-02-26,46000.0,48100.0,45100.0,48100.0,789000,48100.0,46617.49999999999,39218.24999999997
2015-02-27,48150.0,50200.0,47500.0,50200.0,893800,50200.0,46752.49999999999,39299.24999999997
2015-03-02,49800.0,50400.0,48800.0,49400.0,538300,49400.0,46884.99999999999,39377.24999999997
2015-03-03,49000.0,49450.0,47350.0,47600.0,623700,47600.0,46919.99999999999,39446.74999999997
2015-03-04,47600.0,47950.0,46500.0,46700.0,605400,46700.0,46857.49999999999,39512.24999999997
2015-03-05,46950.0,47550.0,46450.0,46500.0,328300,46500.0,46862.49999999999,39578.24999999997
2015-03-06,46550.0,46850.0,45850.0,46650.0,460900,46650.0,46819.99999999999,39644.74999999997
2015-03-09,46550.0,46800.0,45850.0,45900.0,231600,45900.0,46739.99999999999,39703.49999999997
2015-03-10,46000.0,46400.0,45050.0,45100.0,345600,45100.0,46682.49999999999,39758.74999999997
2015-03-11,44900.0,45250.0,43950.0,43950.0,513000,43950.0,46527.49999999999,39808.24999999997
2015-03-12,43700.0,45300.0,43200.0,44850.0,543500,44850.0,46419.99999999999,39861.24999999997
2015-03-13,45500.0,45850.0,43400.0,43850.0,673100,43850.0,46282.49999999999,39909.24999999997
2015-03-16,44500.0,47250.0,44250.0,46500.0,905800,46500.0,46329.99999999999,39967.24999999997
2015-03-17,47250.0,48400.0,46850.0,47350.0,750300,47350.0,46397.49999999999,40028.99999999997
2015-03-18,48000.0,48200.0,47100.0,47400.0,449200,47400.0,46467.49999999999,40091.24999999997
2015-03-19,47400.0,48250.0,46650.0,48050.0,440400,48050.0,46569.99999999999,40157.74999999997
2015-03-20,47200.0,48200.0,46750.0,48150.0,315000,48150.0,46677.49999999999,40227.49999999997
2015-03-23,48450.0,48500.0,47150.0,47200.0,247900,47200.0,46739.99999999999,40296.24999999997
2015-03-24,46750.0,48900.0,46750.0,48750.0,427800,48750.0,46924.99999999999,40372.24999999997
2015-03-25,48850.0,49450.0,48250.0,49300.0,412700,49300.0,47074.99999999999,40454.99999999997
2015-03-26,48900.0,49000.0,47700.0,47700.0,277500,47700.0,47054.99999999999,40527.74999999997
2015-03-27,47100.0,48200.0,46950.0,47650.0,241500,47650.0,46927.49999999999,40599.49999999997
2015-03-30,47900.0,49950.0,47900.0,48750.0,658700,48750.0,46894.99999999999,40674.99999999997
2015-03-31,48800.0,49300.0,48350.0,48550.0,321400,48550.0,46942.49999999999,40748.74999999997
2015-04-01,48750.0,50900.0,48450.0,50700.0,1351400,50700.0,47142.49999999999,40835.49999999997
2015-04-02,50200.0,52400.0,50100.0,51300.0,942800,51300.0,47382.49999999999,40927.74999999997
2015-04-03,52300.0,53700.0,51700.0,52900.0,804300,52900.0,47694.99999999999,41028.49999999997
2015-04-06,53600.0,53900.0,52300.0,53000.0,356000,53000.0,48049.99999999999,41126.49999999997
2015-04-07,52300.0,52700.0,50800.0,52600.0,596000,52600.0,48424.99999999999,41222.24999999997
2015-04-08,52000.0,52900.0,51400.0,52700.0,395700,52700.0,48862.49999999999,41317.24999999997
2015-04-09,54000.0,54600.0,51500.0,52100.0,421600,52100.0,49224.99999999999,41404.74999999997
2015-04-10,51500.0,52900.0,51500.0,52300.0,341100,52300.0,49647.49999999999,41492.99999999997
2015-04-13,52600.0,53700.0,52200.0,53100.0,328500,53100.0,49977.49999999999,41585.49999999997
2015-04-14,53100.0,54200.0,52000.0,52500.0,360700,52500.0,50235.0,41676.74999999997
2015-04-15,52100.0,52800.0,50400.0,51000.0,559200,51000.0,50415.0,41760.99999999997
2015-04-16,50000.0,50300.0,49150.0,49850.0,627500,49850.0,50505.0,41839.24999999997
2015-04-17,49850.0,50500.0,48700.0,49000.0,844900,49000.0,50547.5,41917.99999999997
2015-04-20,48400.0,49600.0,48400.0,49600.0,497000,49600.0,50667.5,41996.24999999997
2015-04-21,49500.0,49550.0,48250.0,48300.0,594000,48300.0,50645.0,42069.49999999997
2015-04-22,48700.0,49150.0,47500.0,48000.0,505800,48000.0,50580.0,42143.99999999997
2015-04-23,48350.0,49600.0,48050.0,49400.0,532700,49400.0,50665.0,42220.49999999997
2015-04-24,48900.0,49300.0,47100.0,47250.0,755200,47250.0,50645.0,42283.99999999997
2015-04-27,47400.0,48600.0,47400.0,48200.0,342400,48200.0,50617.5,42349.99999999997
2015-04-28,48550.0,48700.0,47500.0,48000.0,322600,48000.0,50590.0,42417.24999999997
2015-04-29,48200.0,48300.0,46550.0,47000.0,397000,47000.0,50405.0,42477.99999999997
2015-04-30,46650.0,46900.0,45750.0,45800.0,359100,45800.0,50130.0,42532.74999999997
2015-05-01,45800.0,45800.0,45800.0,45800.0,0,45800.0,49775.0,42587.49999999997
2015-05-04,46300.0,46450.0,44950.0,45600.0,316200,45600.0,49405.0,42639.99999999997
2015-05-05,45600.0,45600.0,45600.0,45600.0,0,45600.0,49055.0,42688.24999999997
2015-05-06,44900.0,45300.0,42750.0,42900.0,617600,42900.0,48565.0,42725.49999999997
2015-05-07,42800.0,43700.0,42800.0,43700.0,359700,43700.0,48145.0,42763.99999999997
2015-05-08,44450.0,45250.0,44300.0,44400.0,360500,44400.0,47750.0,42812.74999999997
2015-05-11,44900.0,45650.0,44500.0,45100.0,353800,45100.0,47350.0,42867.24999999997
2015-05-12,45000.0,45100.0,43450.0,43850.0,392700,43850.0,46917.5,42918.74999999997
2015-05-13,43300.0,44500.0,43300.0,44050.0,157000,44050.0,46570.0,42974.99999999997
2015-05-14,43800.0,44250.0,43450.0,43650.0,196900,43650.0,46260.0,43026.24999999997
2015-05-15,44600.0,44700.0,43200.0,43300.0,407400,43300.0,45975.0,43077.99999999997
2015-05-18,43000.0,43200.0,41500.0,41600.0,534200,41600.0,45575.0,43120.24999999997
2015-05-19,41400.0,42050.0,40850.0,41050.0,460300,41050.0,45212.5,43160.49999999997
2015-05-20,41600.0,43950.0,41300.0,43750.0,700600,43750.0,45000.0,43211.49999999997
2015-05-21,43750.0,43850.0,42600.0,43600.0,514700,43600.0,44710.0,43261.99999999997
2015-05-22,43400.0,43950.0,42700.0,43950.0,389400,43950.0,44545.0,43314.24999999997
2015-05-25,43950.0,43950.0,43950.0,43950.0,0,43950.0,44332.5,43364.49999999997
2015-05-26,44250.0,44250.0,41900.0,42100.0,504700,42100.0,44037.5,43405.74999999997
2015-05-27,42200.0,42900.0,41200.0,41250.0,611200,41250.0,43750.0,43443.99999999997
2015-05-28,41750.0,41750.0,40700.0,41050.0,456500,41050.0,43512.5,43480.74999999997
2015-05-29,40500.0,41300.0,40450.0,40450.0,424600,40450.0,43245.0,43501.99999999997
2015-06-01,39500.0,39500.0,38500.0,38850.0,801400,38850.0,42907.5,43513.49999999997
2015-06-02,38800.0,39500.0,38300.0,38600.0,568500,38600.0,42557.5,43522.24999999997
2015-06-03,37650.0,39150.0,37650.0,38700.0,488100,38700.0,42347.5,43534.99999999997
2015-06-04,38800.0,38850.0,38250.0,38600.0,498100,38600.0,42092.5,43546.24999999997
2015-06-05,38300.0,39200.0,38300.0,39000.0,342400,39000.0,41822.5,43558.99999999997
2015-06-08,38500.0,39550.0,38150.0,38900.0,433100,38900.0,41512.5,43568.74999999997
2015-06-09,39400.0,40450.0,39350.0,39750.0,608000,39750.0,41307.5,43585.74999999997
2015-06-10,39950.0,40000.0,37800.0,38050.0,1023500,38050.0,41007.5,43589.99999999997
2015-06-11,38000.0,38750.0,37450.0,38100.0,612800,38100.0,40730.0,43590.49999999997
2015-06-12,38600.0,39050.0,37200.0,37500.0,546000,37500.0,40440.0,43588.49999999997
2015-06-15,36950.0,36950.0,35150.0,35200.0,817100,35200.0,40120.0,43574.99999999997
2015-06-16,35200.0,35850.0,34800.0,35750.0,634700,35750.0,39855.0,43564.24999999997
2015-06-17,35750.0,35800.0,34800.0,35600.0,535000,35600.0,39447.5,43552.74999999997
2015-06-18,35800.0,36200.0,35350.0,35700.0,509000,35700.0,39052.5,43538.24999999997
2015-06-19,36000.0,38150.0,35800.0,37850.0,1011600,37850.0,38747.5,43534.49999999997
2015-06-22,38750.0,39700.0,38750.0,39350.0,835800,39350.0,38517.5,43538.74999999997
2015-06-23,39350.0,39750.0,38650.0,39700.0,494900,39700.0,38397.5,43545.99999999997
2015-06-24,39750.0,40450.0,39300.0,39950.0,418900,39950.0,38332.5,43550.99999999997
2015-06-25,39650.0,40250.0,39300.0,39800.0,278700,39800.0,38270.0,43555.99999999997
2015-06-26,39800.0,39800.0,38800.0,39100.0,296900,39100.0,38202.5,43556.99999999997
2015-06-29,38400.0,38750.0,37750.0,37900.0,380500,37900.0,38155.0,43557.49999999997
2015-06-30,37750.0,40600.0,37700.0,40500.0,632700,40500.0,38250.0,43573.24999999997
2015-07-01,40600.0,42300.0,39650.0,41850.0,807000,41850.0,38407.5,43598.24999999997
2015-07-02,42500.0,43850.0,41900.0,42900.0,1340700,42900.0,38622.5,43631.24999999997
2015-07-03,42950.0,43450.0,41450.0,41500.0,583100,41500.0,38747.5,43663.99999999997
2015-07-06,40800.0,42600.0,40700.0,41200.0,587800,41200.0,38862.5,43691.74999999997
2015-07-07,42600.0,44500.0,42050.0,43550.0,1506500,43550.0,39052.5,43729.49999999997
2015-07-08,43550.0,43900.0,41900.0,42000.0,601500,42000.0,39250.0,43764.99999999997
2015-07-09,41000.0,41500.0,38950.0,39700.0,1608600,39700.0,39330.0,43787.74999999997
2015-07-10,40100.0,40150.0,39500.0,39750.0,512700,39750.0,39442.5,43810.74999999997
2015-07-13,40050.0,40550.0,39750.0,40450.0,452200,40450.0,39705.0,43837.74999999997
2015-07-14,40700.0,40800.0,39400.0,39450.0,657700,39450.0,39890.0,43859.49999999997
2015-07-15,40450.0,40500.0,39400.0,39450.0,886900,39450.0,40082.5,43880.74999999997
2015-07-16,39000.0,40300.0,38700.0,39450.0,9033400,39450.0,40270.0,43901.99999999997
2015-07-17,39550.0,40000.0,38250.0,39000.0,1149500,39000.0,40327.5,43919.49999999997
2015-07-20,39050.0,39400.0,38100.0,38450.0,828900,38450.0,40282.5,43932.74999999997
2015-07-21,38500.0,38900.0,37500.0,37700.0,1122800,37700.0,40182.5,43944.24999999997
2015-07-22,37900.0,38200.0,37250.0,37500.0,651800,37500.0,40060.0,43945.74999999997
2015-07-23,38100.0,39350.0,37800.0,39350.0,1077900,39350.0,40037.5,43955.49999999997
2015-07-24,39300.0,39750.0,38600.0,39650.0,1072900,39650.0,40065.0,43970.74999999997
2015-07-27,39650.0,39650.0,38300.0,38600.0,611700,38600.0,40100.0,43982.24999999997
2015-07-28,38150.0,38400.0,37300.0,37450.0,761200,37450.0,39947.5,43985.24999999997
2015-07-29,37700.0,38000.0,37400.0,37600.0,395900,37600.0,39735.0,43988.24999999997
2015-07-30,37850.0,37850.0,35550.0,35600.0,1235300,35600.0,39370.0,43979.74999999997
2015-07-31,34700.0,36000.0,34600.0,35100.0,1054000,35100.0,39050.0,43970.24999999997
