,volume,value,sojinrate,high,covolume,l_change,o_diff,marketcap,low,h_sign,chdegree,shcode,o_change,l_diff,diff,date,open,sign,h_diff,h_change,ppvolume,l_sign,changerate,fpvolume,o_sign,change,close,diff_vol
7704,0,0,0,8850,0,0,0.00,49439,8850,3,0.00,000020,0,0.00,0.00,19861007,8850,3,0.00,0,0,3,0.00,0,3,0,8850,0.00
7705,0,0,0,8850,0,50,0.57,49439,8850,2,0.00,000020,50,0.57,0.57,19861006,8850,2,0.57,50,0,2,0.00,0,2,50,8850,0.00
7706,0,0,0,8800,0,0,0.00,49159,8800,3,0.00,000020,0,0.00,0.00,19861004,8800,3,0.00,0,0,3,0.00,0,3,0,8800,0.00
7707,0,0,0,8800,0,100,1.15,49159,8800,2,0.00,000020,100,1.15,1.15,19861002,8800,2,1.15,100,0,2,0.00,0,2,100,8800,-100.00
7708,20,0,0,8700,0,-180,-2.03,48601,8700,5,0.00,000020,-180,-2.03,-2.03,19860930,8700,5,-2.03,-180,0,5,0.00,0,5,180,8700,-33.33
7709,30,0,0,8880,0,-270,-2.95,49606,8880,5,0.00,000020,-270,-2.95,-2.95,19860929,8880,5,-2.95,-270,0,5,0.00,0,5,270,8880,50.00
7710,20,0,0,9150,0,-30,-0.33,51115,9150,5,0.00,000020,-30,-0.33,-0.33,19860927,9150,5,-0.33,-30,0,5,0.00,0,5,30,9150,0.00
7711,0,0,0,9180,0,0,0.00,51282,9180,3,0.00,000020,0,0.00,0.00,19860926,9180,3,0.00,0,0,3,0.00,0,3,0,9180,-100.00
7712,50,0,0,9180,0,-320,-3.37,51282,9180,5,0.00,000020,-320,-3.37,-3.37,19860925,9180,5,-3.37,-320,0,5,0.00,0,5,320,9180,400.00
7713,10,0,0,9500,0,-80,-0.84,53070,9500,5,0.00,000020,-80,-0.84,-0.84,19860924,9500,5,-0.84,-80,0,5,0.00,0,5,80,9500,0.00
7714,0,0,0,9580,0,-50,-0.52,53517,9580,5,0.00,000020,-50,-0.52,-0.52,19860923,9580,5,-0.52,-50,0,5,0.00,0,5,50,9580,0.00
7715,0,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860922,9630,3,0.00,0,0,3,0.00,0,3,0,9630,0.00
7716,0,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860920,9630,3,0.00,0,0,3,0.00,0,3,0,9630,0.00
7717,0,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860917,9630,3,0.00,0,0,3,0.00,0,3,0,9630,-100.00
7718,250,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860916,9630,3,0.00,0,0,3,0.00,0,3,0,9630,-58.33
7719,600,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860915,9630,3,0.00,0,0,3,0.01,0,3,0,9630,0.00
7720,0,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860913,9630,3,0.00,0,0,3,0.00,0,3,0,9630,-100.00
7721,40,0,0,9630,0,0,0.00,53796,9630,3,0.00,000020,0,0.00,0.00,19860912,9630,3,0.00,0,0,3,0.00,0,3,0,9630,300.00
7722,10,0,0,9630,0,-20,-0.21,53796,9630,5,0.00,000020,-20,-0.21,-0.21,19860911,9630,5,-0.21,-20,0,5,0.00,0,5,20,9630,-97.37
7723,380,0,0,9650,0,0,2.66,53908,9400,2,0.00,000020,250,0.00,2.66,19860910,9650,2,2.66,250,0,3,0.01,0,2,250,9650,-35.59
7724,590,0,0,9400,0,-200,-2.08,52511,9400,5,0.00,000020,-200,-2.08,-2.08,19860909,9400,5,-2.08,-200,0,5,0.01,0,5,200,9400,-46.85
7725,1110,0,0,9680,0,-100,-0.21,53628,9600,5,0.00,000020,-20,-1.03,-1.03,19860908,9680,5,-0.21,-20,0,5,0.02,0,5,100,9600,270.00
7726,300,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860906,9700,3,0.00,0,0,3,0.01,0,3,0,9700,0.00
7727,300,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860905,9700,3,0.00,0,0,3,0.01,0,3,0,9700,1400.00
7728,20,0,0,9700,0,100,1.04,54187,9700,2,0.00,000020,100,1.04,1.04,19860904,9700,2,1.04,100,0,2,0.00,0,2,100,9700,-94.29
7729,350,0,0,9600,0,-90,-0.94,53628,9500,2,0.00,000020,-90,-0.94,0.10,19860903,9500,2,0.10,10,0,5,0.01,0,5,10,9600,-66.67
7730,1050,0,0,9590,0,-310,-3.13,53573,9590,5,0.00,000020,-310,-3.13,-3.13,19860902,9590,5,-3.13,-310,0,5,0.02,0,5,310,9590,0.00
7731,0,0,0,9900,0,0,0.00,55304,9900,3,0.00,000020,0,0.00,0.00,19860901,9900,3,0.00,0,0,3,0.00,0,3,0,9900,0.00
7732,0,0,0,9900,0,0,0.00,55304,9900,3,0.00,000020,0,0.00,0.00,19860830,9900,3,0.00,0,0,3,0.00,0,3,0,9900,-100.00
7733,480,0,0,9900,0,-100,-1.00,55304,9900,5,0.00,000020,-100,-1.00,-1.00,19860829,9900,5,-1.00,-100,0,5,0.01,0,5,100,9900,-35.14
7734,740,0,0,10100,0,-100,0.00,55863,10000,3,0.00,000020,0,-0.99,-0.99,19860828,10100,5,0.00,0,0,5,0.01,0,3,100,10000,0.00
7735,0,0,0,10100,0,-100,-0.98,56422,10100,5,0.00,000020,-100,-0.98,-0.98,19860827,10100,5,-0.98,-100,0,5,0.00,0,5,100,10100,-100.00
7736,900,0,0,10200,0,10,0.10,56980,10170,2,0.00,000020,10,0.10,0.39,19860826,10170,2,0.39,40,0,2,0.02,0,2,40,10200,-23.08
7737,1170,0,0,10300,0,10,1.48,56757,10160,2,0.00,000020,150,0.10,0.10,19860825,10300,2,1.48,150,0,2,0.02,0,2,10,10160,85.71
7738,630,0,0,10150,0,150,1.50,56701,10150,2,0.00,000020,150,1.50,1.50,19860823,10150,2,1.50,150,0,2,0.01,0,2,150,10150,293.75
7739,160,0,0,10000,0,290,2.99,55863,10000,2,0.00,000020,290,2.99,2.99,19860822,10000,2,2.99,290,0,2,0.00,0,2,290,10000,-94.54
7740,2930,1,0,9710,0,0,0.00,54243,9670,2,0.00,000020,0,0.00,0.41,19860821,9670,2,0.41,40,0,3,0.05,0,3,40,9710,0.00
7741,0,0,0,9670,0,70,0.73,54019,9670,2,0.00,000020,70,0.73,0.73,19860820,9670,2,0.73,70,0,2,0.00,0,2,70,9670,-100.00
7742,350,0,0,9610,0,0,0.10,53628,9600,2,0.00,000020,10,0.00,0.00,19860819,9610,3,0.10,10,0,3,0.01,0,2,0,9600,0.00
7743,0,0,0,9600,0,0,0.00,53628,9600,3,0.00,000020,0,0.00,0.00,19860818,9600,3,0.00,0,0,3,0.00,0,3,0,9600,-100.00
7744,100,0,0,9600,0,100,1.05,53628,9600,2,0.00,000020,100,1.05,1.05,19860816,9600,2,1.05,100,0,2,0.00,0,2,100,9600,-16.67
7745,120,0,0,9500,0,0,0.00,53070,9500,3,0.00,000020,0,0.00,0.00,19860814,9500,3,0.00,0,0,3,0.00,0,3,0,9500,0.00
7746,0,0,0,9500,0,100,1.06,53070,9500,2,0.00,000020,100,1.06,1.06,19860813,9500,2,1.06,100,0,2,0.00,0,2,100,9500,0.00
7747,0,0,0,9400,0,0,0.00,52511,9400,3,0.00,000020,0,0.00,0.00,19860812,9400,3,0.00,0,0,3,0.00,0,3,0,9400,-100.00
7748,260,0,0,9400,0,-100,-1.05,52511,9400,5,0.00,000020,-100,-1.05,-1.05,19860811,9400,5,-1.05,-100,0,5,0.00,0,5,100,9400,0.00
7749,0,0,0,9500,0,0,0.00,53070,9500,3,0.00,000020,0,0.00,0.00,19860809,9500,3,0.00,0,0,3,0.00,0,3,0,9500,-100.00
7750,170,0,0,9500,0,0,0.00,53070,9500,3,0.00,000020,0,0.00,0.00,19860808,9500,3,0.00,0,0,3,0.00,0,3,0,9500,112.50
7751,80,0,0,9500,0,0,0.00,53070,9500,3,0.00,000020,0,0.00,0.00,19860807,9500,3,0.00,0,0,3,0.00,0,3,0,9500,-90.00
7752,800,0,0,9500,0,0,0.00,53070,9450,2,0.00,000020,0,0.00,0.53,19860806,9450,2,0.53,50,0,3,0.01,0,3,50,9500,566.67
7753,120,0,0,9500,0,0,0.00,52790,9450,2,0.00,000020,0,0.00,0.00,19860805,9450,3,0.53,50,0,3,0.00,0,3,0,9450,-65.71
7754,350,0,0,9450,0,100,1.07,52790,9450,2,0.00,000020,100,1.07,1.07,19860804,9450,2,1.07,100,0,2,0.01,0,2,100,9450,218.18
7755,110,0,0,9350,0,50,0.54,52232,9350,2,0.00,000020,50,0.54,0.54,19860802,9350,2,0.54,50,0,2,0.00,0,2,50,9350,-87.50
7756,880,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860801,9300,3,0.00,0,0,3,0.02,0,3,0,9300,266.67
7757,240,0,0,9300,0,0,0.00,51953,9200,2,0.00,000020,0,0.00,1.09,19860731,9200,2,1.09,100,0,3,0.00,0,3,100,9300,0.00
7758,0,0,0,9200,0,90,0.99,51394,9200,2,0.00,000020,90,0.99,0.99,19860730,9200,2,0.99,90,0,2,0.00,0,2,90,9200,-100.00
7759,340,0,0,9110,0,50,0.55,50891,9110,2,0.00,000020,50,0.55,0.55,19860729,9110,2,0.55,50,0,2,0.01,0,2,50,9110,-48.48
7760,660,0,0,9500,0,0,0.00,50612,9050,2,0.00,000020,0,0.00,0.11,19860728,9050,2,4.97,450,0,3,0.01,0,3,10,9060,1220.00
7761,50,0,0,9050,0,-210,-2.27,50556,9050,5,0.00,000020,-210,-2.27,-2.27,19860726,9050,5,-2.27,-210,0,5,0.00,0,5,210,9050,0.00
7762,0,0,0,9260,0,0,0.00,51729,9260,3,0.00,000020,0,0.00,0.00,19860725,9260,3,0.00,0,0,3,0.00,0,3,0,9260,-100.00
7763,10,0,0,9260,0,0,0.00,51729,9260,3,0.00,000020,0,0.00,0.00,19860724,9260,3,0.00,0,0,3,0.00,0,3,0,9260,-97.96
7764,490,0,0,9260,0,0,0.00,51729,9260,3,0.00,000020,0,0.00,0.00,19860723,9260,3,0.00,0,0,3,0.01,0,3,0,9260,390.00
7765,100,0,0,9260,0,-440,-4.54,51729,9260,5,0.00,000020,-440,-4.54,-4.54,19860722,9260,5,-4.54,-440,0,5,0.00,0,5,440,9260,0.00
7766,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860721,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7767,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860719,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7768,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860718,9700,3,0.00,0,0,3,0.00,0,3,0,9700,-100.00
7769,130,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860716,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7770,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860715,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7771,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860714,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7772,0,0,0,9700,0,-150,-1.52,54187,9700,5,0.00,000020,-150,-1.52,-1.52,19860712,9700,5,-1.52,-150,0,5,0.00,0,5,150,9700,0.00
7773,0,0,0,9850,0,-50,-0.51,55025,9850,5,0.00,000020,-50,-0.51,-0.51,19860711,9850,5,-0.51,-50,0,5,0.00,0,5,50,9850,0.00
7774,0,0,0,9900,0,0,0.00,55304,9900,3,0.00,000020,0,0.00,0.00,19860710,9900,3,0.00,0,0,3,0.00,0,3,0,9900,-100.00
7775,50,0,0,9900,0,0,0.00,55304,9900,3,0.00,000020,0,0.00,0.00,19860709,9900,3,0.00,0,0,3,0.00,0,3,0,9900,-92.42
7776,660,0,0,9900,0,100,1.06,55304,9500,2,0.00,000020,100,1.06,5.32,19860708,9500,2,5.32,500,0,2,0.01,0,2,500,9900,247.37
7777,190,0,0,9400,0,-10,-0.11,52511,9240,2,0.00,000020,-10,-0.11,1.62,19860707,9240,2,1.62,150,0,5,0.00,0,5,150,9400,533.33
7778,30,0,0,9250,0,-50,-0.54,51673,9250,5,0.00,000020,-50,-0.54,-0.54,19860705,9250,5,-0.54,-50,0,5,0.00,0,5,50,9250,200.00
7779,10,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860704,9300,3,0.00,0,0,3,0.00,0,3,0,9300,0.00
7780,10,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860703,9300,3,0.00,0,0,3,0.00,0,3,0,9300,-75.00
7781,40,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860702,9300,3,0.00,0,0,3,0.00,0,3,0,9300,0.00
7782,0,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860701,9300,3,0.00,0,0,3,0.00,0,3,0,9300,0.00
7783,0,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860630,9300,3,0.00,0,0,3,0.00,0,3,0,9300,0.00
7784,0,0,0,9300,0,0,0.00,51953,9300,3,0.00,000020,0,0.00,0.00,19860628,9300,3,0.00,0,0,3,0.00,0,3,0,9300,0.00
7785,0,0,0,9300,0,-50,-0.53,51953,9300,5,0.00,000020,-50,-0.53,-0.53,19860627,9300,5,-0.53,-50,0,5,0.00,0,5,50,9300,-100.00
7786,100,0,0,9350,0,-50,-0.53,52232,9350,5,0.00,000020,-50,-0.53,-0.53,19860626,9350,5,-0.53,-50,0,5,0.00,0,5,50,9350,-79.17
7787,480,0,0,9400,0,100,1.08,52511,9400,2,0.00,000020,100,1.08,1.08,19860625,9400,2,1.08,100,0,2,0.01,0,2,100,9400,50.00
7788,320,0,0,9300,0,260,2.92,51953,9150,2,0.00,000020,260,2.92,4.61,19860624,9150,2,4.61,410,0,2,0.01,0,2,410,9300,-87.45
7789,2550,1,0,8900,0,-10,0.00,49662,8890,3,0.00,000020,0,-0.11,-0.11,19860623,8900,5,0.00,0,0,5,0.05,0,3,10,8890,1721.43
7790,140,0,0,8900,0,-100,-1.11,49718,8900,5,0.00,000020,-100,-1.11,-1.11,19860621,8900,5,-1.11,-100,0,5,0.00,0,5,100,8900,-91.91
7791,1730,1,0,9490,0,-10,1.55,50277,9000,2,0.00,000020,140,-0.11,-0.11,19860620,9150,5,5.33,480,0,5,0.03,0,2,10,9000,293.18
7792,440,0,0,9010,0,200,2.27,50333,9010,2,0.00,000020,200,2.27,2.27,19860619,9010,2,2.27,200,0,2,0.01,0,2,200,9010,0.00
7793,0,0,0,8810,0,-50,-0.56,49215,8810,5,0.00,000020,-50,-0.56,-0.56,19860618,8810,5,-0.56,-50,0,5,0.00,0,5,50,8810,0.00
7794,0,0,0,8860,0,-90,-1.01,49495,8860,5,0.00,000020,-90,-1.01,-1.01,19860617,8860,5,-1.01,-90,0,5,0.00,0,5,90,8860,0.00
7795,0,0,0,8950,0,200,2.29,49997,8950,2,0.00,000020,200,2.29,2.29,19860616,8950,2,2.29,200,0,2,0.00,0,2,200,8950,0.00
7796,0,0,0,8750,0,100,1.16,48880,8750,2,0.00,000020,100,1.16,1.16,19860614,8750,2,1.16,100,0,2,0.00,0,2,100,8750,0.00
7797,0,0,0,8650,0,50,0.58,48321,8650,2,0.00,000020,50,0.58,0.58,19860613,8650,2,0.58,50,0,2,0.00,0,2,50,8650,-100.00
7798,240,0,0,8600,0,-90,-1.05,48042,8500,2,0.00,000020,-90,-1.05,0.12,19860612,8500,2,0.12,10,0,5,0.00,0,5,10,8600,41.18
7799,170,0,0,8650,0,-10,0.58,47986,8590,2,0.00,000020,50,-0.12,-0.12,19860611,8650,5,0.58,50,0,5,0.00,0,2,10,8590,-81.91
7800,940,0,0,8600,0,-90,-0.58,48042,8560,5,0.00,000020,-50,-1.04,-0.58,19860610,8600,5,-0.58,-50,0,5,0.02,0,5,50,8600,-11.32
7801,1060,0,0,8860,0,-210,0.00,48321,8650,3,0.00,000020,0,-2.37,-2.37,19860609,8860,5,0.00,0,0,5,0.02,0,3,210,8650,10500.00
7802,10,0,0,8860,0,-360,-3.90,49495,8860,5,0.00,000020,-360,-3.90,-3.90,19860607,8860,5,-3.90,-360,0,5,0.00,0,5,360,8860,-96.77
7803,310,0,0,9220,0,-470,-4.85,51506,9220,5,0.00,000020,-470,-4.85,-4.85,19860605,9220,5,-4.85,-470,0,5,0.01,0,5,470,9220,3000.00
7804,10,0,0,9690,0,-10,-0.10,54131,9690,5,0.00,000020,-10,-0.10,-0.10,19860604,9690,5,-0.10,-10,0,5,0.00,0,5,10,9690,0.00
7805,0,0,0,9700,0,0,0.00,54187,9700,3,0.00,000020,0,0.00,0.00,19860603,9700,3,0.00,0,0,3,0.00,0,3,0,9700,0.00
7806,0,0,0,9700,0,-200,-2.02,54187,9700,5,0.00,000020,-200,-2.02,-2.02,19860602,9700,5,-2.02,-200,0,5,0.00,0,5,200,9700,0.00
7807,0,0,0,9900,0,-90,-0.90,55304,9900,5,0.00,000020,-90,-0.90,-0.90,19860531,9900,5,-0.90,-90,0,5,0.00,0,5,90,9900,-100.00
7808,110,0,0,9990,0,-10,-0.10,55807,9990,5,0.00,000020,-10,-0.10,-0.10,19860530,9990,5,-0.10,-10,0,5,0.00,0,5,10,9990,0.00
7809,0,0,0,10000,0,-300,-2.91,55863,10000,5,0.00,000020,-300,-2.91,-2.91,19860529,10000,5,-2.91,-300,0,5,0.00,0,5,300,10000,0.00
7810,0,0,0,10300,0,0,0.00,57539,10300,3,0.00,000020,0,0.00,0.00,19860528,10300,3,0.00,0,0,3,0.00,0,3,0,10300,0.00
7811,0,0,0,10300,0,0,0.00,57539,10300,3,0.00,000020,0,0.00,0.00,19860527,10300,3,0.00,0,0,3,0.00,0,3,0,10300,-100.00
7812,100,0,0,10300,0,100,1.00,57539,10100,2,0.00,000020,100,1.00,3.00,19860526,10100,2,3.00,300,0,2,0.00,0,2,300,10300,0.00
7813,0,0,0,10000,0,-100,-0.99,55863,10000,5,0.00,000020,-100,-0.99,-0.99,19860524,10000,5,-0.99,-100,0,5,0.00,0,5,100,10000,-100.00
7814,60,0,0,10100,0,100,1.00,56422,10100,2,0.00,000020,100,1.00,1.00,19860523,10100,2,1.00,100,0,2,0.00,0,2,100,10100,0.00
7815,0,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860522,10000,3,0.00,0,0,3,0.00,0,3,0,10000,0.00
7816,0,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860521,10000,3,0.00,0,0,3,0.00,0,3,0,10000,-100.00
7817,200,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860520,10000,3,0.00,0,0,3,0.00,0,3,0,10000,0.00
7818,0,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860519,10000,3,0.00,0,0,3,0.00,0,3,0,10000,-100.00
7819,160,0,0,10000,0,-200,-1.96,55863,10000,5,0.00,000020,-200,-1.96,-1.96,19860517,10000,5,-1.96,-200,0,5,0.00,0,5,200,10000,0.00
7820,0,0,0,10200,0,-200,-1.92,56980,10200,5,0.00,000020,-200,-1.92,-1.92,19860515,10200,5,-1.92,-200,0,5,0.00,0,5,200,10200,0.00
7821,0,0,0,10400,0,0,0.00,58097,10400,3,0.00,000020,0,0.00,0.00,19860514,10400,3,0.00,0,0,3,0.00,0,3,0,10400,-100.00
7822,2640,1,0,10400,0,-300,-2.88,58097,10100,3,0.00,000020,-300,-2.88,0.00,19860513,10100,3,0.00,0,0,5,0.05,0,5,0,10400,0.00
7823,0,0,0,10400,0,0,0.00,58097,10400,3,0.00,000020,0,0.00,0.00,19860512,10400,3,0.00,0,0,3,0.00,0,3,0,10400,0.00
7824,0,0,0,10400,0,0,0.00,58097,10400,3,0.00,000020,0,0.00,0.00,19860510,10400,3,0.00,0,0,3,0.00,0,3,0,10400,-100.00
7825,380,0,0,10400,0,-200,-1.96,58097,10000,2,0.00,000020,-200,-1.96,1.96,19860509,10000,2,1.96,200,0,5,0.01,0,5,200,10400,0.00
7826,0,0,0,10200,0,0,0.00,56980,10200,3,0.00,000020,0,0.00,0.00,19860508,10200,3,0.00,0,0,3,0.00,0,3,0,10200,-100.00
7827,940,0,0,10200,0,-100,-0.99,56980,10000,2,0.00,000020,-100,-0.99,0.99,19860507,10000,2,0.99,100,0,5,0.02,0,5,100,10200,0.00
7828,0,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860506,10100,3,0.00,0,0,3,0.00,0,3,0,10100,0.00
7829,0,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860503,10100,3,0.00,0,0,3,0.00,0,3,0,10100,-100.00
7830,80,0,0,10100,0,-700,-6.93,56422,9400,3,0.00,000020,-700,-6.93,0.00,19860502,9400,3,0.00,0,0,5,0.00,0,5,0,10100,-60.00
7831,200,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860501,10100,3,0.00,0,0,3,0.00,0,3,0,10100,0.00
7832,0,0,0,10100,0,-80,-0.79,56422,10100,5,0.00,000020,-80,-0.79,-0.79,19860430,10100,5,-0.79,-80,0,5,0.00,0,5,80,10100,-100.00
7833,100,0,0,10180,0,-220,-2.12,56868,10180,5,0.00,000020,-220,-2.12,-2.12,19860429,10180,5,-2.12,-220,0,5,0.00,0,5,220,10180,0.00
7834,0,0,0,10400,0,-50,-0.48,58097,10400,5,0.00,000020,-50,-0.48,-0.48,19860428,10400,5,-0.48,-50,0,5,0.00,0,5,50,10400,0.00
7835,0,0,0,10450,0,-50,-0.48,58377,10450,5,0.00,000020,-50,-0.48,-0.48,19860426,10450,5,-0.48,-50,0,5,0.00,0,5,50,10450,-100.00
7836,50,0,0,10500,0,-100,-0.94,58656,10500,5,0.00,000020,-100,-0.94,-0.94,19860425,10500,5,-0.94,-100,0,5,0.00,0,5,100,10500,0.00
7837,0,0,0,10600,0,-50,-0.47,59215,10600,5,0.00,000020,-50,-0.47,-0.47,19860424,10600,5,-0.47,-50,0,5,0.00,0,5,50,10600,0.00
7838,0,0,0,10650,0,0,0.00,59494,10650,3,0.00,000020,0,0.00,0.00,19860423,10650,3,0.00,0,0,3,0.00,0,3,0,10650,0.00
7839,0,0,0,10650,0,-50,-0.47,59494,10650,5,0.00,000020,-50,-0.47,-0.47,19860422,10650,5,-0.47,-50,0,5,0.00,0,5,50,10650,0.00
7840,0,0,0,10700,0,-50,-0.47,59773,10700,5,0.00,000020,-50,-0.47,-0.47,19860421,10700,5,-0.47,-50,0,5,0.00,0,5,50,10700,0.00
7841,0,0,0,10750,0,-50,-0.46,60053,10750,5,0.00,000020,-50,-0.46,-0.46,19860419,10750,5,-0.46,-50,0,5,0.00,0,5,50,10750,0.00
7842,0,0,0,10800,0,-180,-1.64,60332,10800,5,0.00,000020,-180,-1.64,-1.64,19860418,10800,5,-1.64,-180,0,5,0.00,0,5,180,10800,-100.00
7843,950,0,0,11050,0,230,2.79,61338,10980,2,0.00,000020,300,2.14,2.14,19860417,11050,2,2.79,300,0,2,0.02,0,2,230,10980,-75.45
7844,3870,1,0,10750,0,50,0.50,60053,10100,2,0.00,000020,50,0.50,6.97,19860416,10100,2,6.97,700,0,2,0.07,0,2,700,10750,452.86
7845,700,0,0,10100,0,-50,0.00,56142,10050,3,0.00,000020,0,-0.50,-0.50,19860415,10100,5,0.00,0,0,5,0.01,0,3,50,10050,159.26
7846,270,0,0,10100,0,100,1.00,56422,10100,2,0.00,000020,100,1.00,1.00,19860414,10100,2,1.00,100,0,2,0.00,0,2,100,10100,-52.63
7847,570,0,0,10100,0,-100,0.00,55863,10000,3,0.00,000020,0,-0.99,-0.99,19860412,10100,5,0.00,0,0,5,0.01,0,3,100,10000,0.00
7848,0,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860411,10100,3,0.00,0,0,3,0.00,0,3,0,10100,0.00
7849,0,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860410,10100,3,0.00,0,0,3,0.00,0,3,0,10100,-100.00
7850,10,0,0,10100,0,0,0.00,56422,10100,3,0.00,000020,0,0.00,0.00,19860409,10100,3,0.00,0,0,3,0.00,0,3,0,10100,-97.14
7851,350,0,0,10200,0,-100,-0.10,56422,10100,3,0.00,000020,-10,-0.98,-0.98,19860408,10190,5,0.00,0,0,5,0.01,0,5,100,10100,66.67
7852,210,0,0,10200,0,0,0.00,56980,10200,3,0.00,000020,0,0.00,0.00,19860407,10200,3,0.00,0,0,3,0.00,0,3,0,10200,0.00
7853,0,0,0,10200,0,0,0.00,56980,10200,3,0.00,000020,0,0.00,0.00,19860404,10200,3,0.00,0,0,3,0.00,0,3,0,10200,0.00
7854,0,0,0,10200,0,-90,-0.87,56980,10200,5,0.00,000020,-90,-0.87,-0.87,19860403,10200,5,-0.87,-90,0,5,0.00,0,5,90,10200,-100.00
7855,10,0,0,10290,0,10,0.10,57483,10290,2,0.00,000020,10,0.10,0.10,19860402,10290,2,0.10,10,0,2,0.00,0,2,10,10290,0.00
7856,0,0,0,10280,0,-20,-0.19,57427,10280,5,0.00,000020,-20,-0.19,-0.19,19860401,10280,5,-0.19,-20,0,5,0.00,0,5,20,10280,-100.00
7857,310,0,0,10650,0,300,6.50,57539,10300,2,0.00,000020,650,3.00,3.00,19860331,10650,2,6.50,650,0,2,0.01,0,2,300,10300,0.00
7858,0,0,0,10000,0,-200,-1.96,55863,10000,5,0.00,000020,-200,-1.96,-1.96,19860329,10000,5,-1.96,-200,0,5,0.00,0,5,200,10000,-100.00
7859,20,0,0,10200,0,100,0.99,56980,10200,2,0.00,000020,100,0.99,0.99,19860328,10200,2,0.99,100,0,2,0.00,0,2,100,10200,-96.67
7860,600,0,0,10100,0,-200,-1.94,56422,10100,5,0.00,000020,-200,-1.94,-1.94,19860327,10100,5,-1.94,-200,0,5,0.01,0,5,200,10100,0.00
7861,0,0,0,10300,0,0,0.00,57539,10300,3,0.00,000020,0,0.00,0.00,19860326,10300,3,0.00,0,0,3,0.00,0,3,0,10300,-100.00
7862,20,0,0,10300,0,100,0.98,57539,10300,2,0.00,000020,100,0.98,0.98,19860325,10300,2,0.98,100,0,2,0.00,0,2,100,10300,0.00
7863,0,0,0,10200,0,190,1.90,56980,10200,2,0.00,000020,190,1.90,1.90,19860324,10200,2,1.90,190,0,2,0.00,0,2,190,10200,0.00
7864,0,0,0,10010,0,10,0.10,55919,10010,2,0.00,000020,10,0.10,0.10,19860322,10010,2,0.10,10,0,2,0.00,0,2,10,10010,-100.00
7865,230,0,0,10000,0,-10,-0.10,55863,9990,3,0.00,000020,-10,-0.10,0.00,19860321,9990,3,0.00,0,0,5,0.00,0,5,0,10000,0.00
7866,0,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860320,10000,3,0.00,0,0,3,0.00,0,3,0,10000,-100.00
7867,430,0,0,10000,0,0,0.00,55863,10000,3,0.00,000020,0,0.00,0.00,19860319,10000,3,0.00,0,0,3,0.01,0,3,0,10000,53.57
7868,280,0,0,10100,0,-150,-0.49,55863,10000,5,0.00,000020,-50,-1.48,-1.48,19860318,10100,5,-0.49,-50,0,5,0.01,0,5,150,10000,133.33
